Name,Genre,Price,Review
Never Alone (Kisima Ingitchuna),Casual,14.99,Very Positive
Never Alone (Kisima Ingitchuna),Indie,14.99,Very Positive
STORY OF SEASONS: Friends of Mineral Town,Casual,39.99,Very Positive
STORY OF SEASONS: Friends of Mineral Town,RPG,39.99,Very Positive
STORY OF SEASONS: Friends of Mineral Town,Simulation,39.99,Very Positive
Juno: New Origins,Indie,10.49,Very Positive
Juno: New Origins,Simulation,10.49,Very Positive
BloodRayne: Terminal Cut,Action,7.99,Very Positive
Kitten Burst,Adventure,12.49,Very Positive
Kitten Burst,Indie,12.49,Very Positive
Kitten Burst,Racing,12.49,Very Positive
Kitten Burst,RPG,12.49,Very Positive
A Light in the Dark,Casual,4.79,Very Positive
A Light in the Dark,Indie,4.79,Very Positive
Lost2,Casual,15.99,Very Positive
Lost2,Indie,15.99,Very Positive
Lost2,Strategy,15.99,Very Positive
The Wild Eight,Action,14.99,Mostly Positive
The Wild Eight,Adventure,14.99,Mostly Positive
The Wild Eight,Indie,14.99,Mostly Positive
The Wild Eight,RPG,14.99,Mostly Positive
The Wild Eight,Simulation,14.99,Mostly Positive
Lock 'n Load Tactical Digital: Core Game,Indie,4.99,Very Positive
Lock 'n Load Tactical Digital: Core Game,Simulation,4.99,Very Positive
Lock 'n Load Tactical Digital: Core Game,Strategy,4.99,Very Positive
Lock 'n Load Tactical Digital: Core Game,Early Access,4.99,Very Positive
Hood Warfare,Action,4.99,Very Positive
Hood Warfare,Early Access,4.99,Very Positive
GROSS,Action,7.29,Very Positive
GROSS,Strategy,7.29,Very Positive
Alien Marauder,Simulation,19.99,Mostly Positive
Alien Marauder,Strategy,19.99,Mostly Positive
Alien Marauder,Early Access,19.99,Mostly Positive
Atelier Firis: The Alchemist and the Mysterious Journey DX,RPG,33.29,Mostly Positive
Accident,Indie,14.99,Mostly Positive
Accident,Simulation,14.99,Mostly Positive
The Castles of Burgundy,Casual,14.99,Mostly Positive
The Castles of Burgundy,Indie,14.99,Mostly Positive
The Castles of Burgundy,Strategy,14.99,Mostly Positive
Timeflow – Life Sim,Indie,5.79,Very Positive
Timeflow – Life Sim,RPG,5.79,Very Positive
Timeflow – Life Sim,Simulation,5.79,Very Positive
Timeflow – Life Sim,Strategy,5.79,Very Positive
Timeflow – Life Sim,Early Access,5.79,Very Positive
X3: Terran Conflict,Action,8.49,Very Positive
X3: Terran Conflict,Simulation,8.49,Very Positive
X3: Terran Conflict,Strategy,8.49,Very Positive
Deadlight,Action,3.74,Mostly Positive
Deadlight,Adventure,3.74,Mostly Positive
Deadlight,Indie,3.74,Mostly Positive
Infinite Tao,Action,2.59,Mostly Positive
Infinite Tao,Casual,2.59,Mostly Positive
Infinite Tao,Indie,2.59,Mostly Positive
OPUS: Rocket of Whispers,Adventure,7.99,Very Positive
OPUS: Rocket of Whispers,Indie,7.99,Very Positive
Ben 10,Action,12.49,Mostly Positive
Tempest: Pirate Action RPG,Action,7.99,Mostly Positive
Tempest: Pirate Action RPG,Indie,7.99,Mostly Positive
Tempest: Pirate Action RPG,RPG,7.99,Mostly Positive
The Catch: Carp & Coarse Fishing,Casual,3.74,Mostly Positive
The Catch: Carp & Coarse Fishing,Simulation,3.74,Mostly Positive
The Catch: Carp & Coarse Fishing,Sports,3.74,Mostly Positive
The Catch: Carp & Coarse Fishing,Strategy,3.74,Mostly Positive
The Immortal Mayor,Simulation,19.99,Mixed
The Immortal Mayor,Strategy,19.99,Mixed
We Are The Caretakers,Indie,19.99,Mixed
We Are The Caretakers,RPG,19.99,Mixed
We Are The Caretakers,Simulation,19.99,Mixed
We Are The Caretakers,Strategy,19.99,Mixed
Hakuoki: Edo Blossoms,Adventure,5.79,Overwhelmingly Positive
Despair: Blood Curse,Action,6.59,Positive
Despair: Blood Curse,Adventure,6.59,Positive
Despair: Blood Curse,Indie,6.59,Positive
Circadian Dice,Strategy,5.99,Very Positive
Legend of Keepers: Career of a Dungeon Manager,RPG,10.49,Mostly Positive
Legend of Keepers: Career of a Dungeon Manager,Strategy,10.49,Mostly Positive
Labyrinth of Refrain: Coven of Dusk,RPG,24.99,Mostly Positive
Labyrinth of Refrain: Coven of Dusk,Strategy,24.99,Mostly Positive
Niche - a genetics survival game,Indie,9.29,Very Positive
Niche - a genetics survival game,Simulation,9.29,Very Positive
Niche - a genetics survival game,Strategy,9.29,Very Positive
Knights of Pen and Paper 2,Adventure,4.99,Very Positive
Knights of Pen and Paper 2,Indie,4.99,Very Positive
Knights of Pen and Paper 2,RPG,4.99,Very Positive
Knights of Pen and Paper 2,Simulation,4.99,Very Positive
Knights of Pen and Paper 2,Strategy,4.99,Very Positive
Infested Planet,Action,14.99,Very Positive
Infested Planet,Indie,14.99,Very Positive
Infested Planet,Strategy,14.99,Very Positive
Adore,Action,19.99,Very Positive
Adore,Indie,19.99,Very Positive
Adore,RPG,19.99,Very Positive
Archmage Rises,Indie,9.99,Mostly Positive
Archmage Rises,RPG,9.99,Mostly Positive
Archmage Rises,Simulation,9.99,Mostly Positive
Archmage Rises,Early Access,9.99,Mostly Positive
Onee Chanbara ORIGIN,Action,59.99,Mostly Positive
Idling Gears,Casual,2.99,Mixed
Another Brick in The Mall,Indie,8.99,Very Positive
Another Brick in The Mall,Simulation,8.99,Very Positive
Another Brick in The Mall,Strategy,8.99,Very Positive
Staxel,Indie,9.99,Very Positive
Staxel,RPG,9.99,Very Positive
Staxel,Simulation,9.99,Very Positive
Ultimate Epic Battle Simulator,Action,14.99,Mostly Positive
Ultimate Epic Battle Simulator,Adventure,14.99,Mostly Positive
Ultimate Epic Battle Simulator,Indie,14.99,Mostly Positive
Ultimate Epic Battle Simulator,Simulation,14.99,Mostly Positive
Ultimate Epic Battle Simulator,Strategy,14.99,Mostly Positive
Hand Simulator: Survival,Action,1.99,Very Positive
Hand Simulator: Survival,Adventure,1.99,Very Positive
Hand Simulator: Survival,Indie,1.99,Very Positive
Hand Simulator: Survival,Massively Multiplayer,1.99,Very Positive
Hand Simulator: Survival,RPG,1.99,Very Positive
Hand Simulator: Survival,Simulation,1.99,Very Positive
Potion Tycoon,Simulation,10.99,Mostly Positive
Potion Tycoon,Strategy,10.99,Mostly Positive
Potion Tycoon,Early Access,10.99,Mostly Positive
Ben and Ed - Blood Party,Action,14.99,Very Positive
Ben and Ed - Blood Party,Indie,14.99,Very Positive
小白兔电商~Bunny e-Shop,Adventure,10.99,Very Positive
小白兔电商~Bunny e-Shop,Indie,10.99,Very Positive
小白兔电商~Bunny e-Shop,Simulation,10.99,Very Positive
It Steals,Action,4.99,Overwhelmingly Positive
It Steals,Indie,4.99,Overwhelmingly Positive
PAC-MAN MUSEUM+,Action,12.99,Very Positive
PAC-MAN MUSEUM+,Casual,12.99,Very Positive
Who's Who?,Action,4.99,Mostly Positive
Who's Who?,Casual,4.99,Mostly Positive
East Trade Tycoon,Casual,3.99,Mostly Positive
East Trade Tycoon,Simulation,3.99,Mostly Positive
Croixleur Sigma - Deluxe Edition,Action,3.14,Mostly Positive
Croixleur Sigma - Deluxe Edition,Casual,3.14,Mostly Positive
Croixleur Sigma - Deluxe Edition,Indie,3.14,Mostly Positive
Impostor Factory,Adventure,5.79,Overwhelmingly Positive
Impostor Factory,Casual,5.79,Overwhelmingly Positive
Impostor Factory,Indie,5.79,Overwhelmingly Positive
Impostor Factory,RPG,5.79,Overwhelmingly Positive
Risen 2: Dark Waters,RPG,5.79,Very Positive
Gensokyo Night Festival,Action,10.39,Very Positive
Gensokyo Night Festival,Casual,10.39,Very Positive
Gensokyo Night Festival,Indie,10.39,Very Positive
Gensokyo Night Festival,Early Access,10.39,Very Positive
Castlevania Advance Collection,Action,10.49,Very Positive
Brigador: Up-Armored Edition,Action,12.49,Very Positive
Brigador: Up-Armored Edition,Indie,12.49,Very Positive
Space Rangers HD: A War Apart,Action,7.99,Very Positive
Space Rangers HD: A War Apart,Adventure,7.99,Very Positive
Space Rangers HD: A War Apart,RPG,7.99,Very Positive
Space Rangers HD: A War Apart,Simulation,7.99,Very Positive
Space Rangers HD: A War Apart,Strategy,7.99,Very Positive
Griefhelm,Action,9.99,Mostly Positive
Griefhelm,Casual,9.99,Mostly Positive
Griefhelm,Indie,9.99,Mostly Positive
Griefhelm,Simulation,9.99,Mostly Positive
Griefhelm,Sports,9.99,Mostly Positive
Blockland,Action,9.99,Mostly Positive
Blockland,Indie,9.99,Mostly Positive
Blockland,Simulation,9.99,Mostly Positive
Children of a Dead Earth,Simulation,10.49,Very Positive
Children of a Dead Earth,Strategy,10.49,Very Positive
Gods Of Defense,Strategy,14.99,Mixed
King's Bounty: Warriors of the North,RPG,5.79,Mostly Positive
King's Bounty: Warriors of the North,Strategy,5.79,Mostly Positive
Umineko: Golden Fantasia,Action,12.49,Very Positive
Umineko: Golden Fantasia,Indie,12.49,Very Positive
Project Arrhythmia,Action,11.99,Overwhelmingly Positive
Project Arrhythmia,Adventure,11.99,Overwhelmingly Positive
Project Arrhythmia,Indie,11.99,Overwhelmingly Positive
Project Arrhythmia,Strategy,11.99,Overwhelmingly Positive
Project Arrhythmia,Early Access,11.99,Overwhelmingly Positive
Undaunted Normandy,Strategy,15.99,Very Positive
Undaunted Normandy,Early Access,15.99,Very Positive
Mirror Maker,Indie,0.79,Mostly Positive
Mirror Maker,RPG,0.79,Mostly Positive
Mirror Maker,Simulation,0.79,Mostly Positive
Din's Curse,Action,1.44,Very Positive
Din's Curse,Indie,1.44,Very Positive
Din's Curse,RPG,1.44,Very Positive
Pumping Simulator,Casual,2.99,Mostly Positive
Pumping Simulator,Indie,2.99,Mostly Positive
Pumping Simulator,Simulation,2.99,Mostly Positive
Seven Nights Ghost,Indie,11.99,Very Positive
Deep Sky Derelicts,Indie,10.49,Mostly Positive
Deep Sky Derelicts,RPG,10.49,Mostly Positive
Deep Sky Derelicts,Strategy,10.49,Mostly Positive
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings DX,RPG,33.29,Very Positive
BANCHOU TACTICS,Strategy,10.49,Very Positive
Border Officer,Action,5.79,Mixed
Border Officer,Adventure,5.79,Mixed
Border Officer,Indie,5.79,Mixed
Border Officer,Simulation,5.79,Mixed
Sudeki,Action,5.99,Very Positive
Sudeki,Adventure,5.99,Very Positive
Sudeki,RPG,5.99,Very Positive
Trine 2: Complete Story,Action,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Adventure,10.49,Overwhelmingly Positive
Trine 2: Complete Story,Indie,10.49,Overwhelmingly Positive
Galactic Civilizations III,Strategy,18.99,Mostly Positive
Euro Fishing,Simulation,7.99,Mixed
Euro Fishing,Sports,7.99,Mixed
Tangledeep,Indie,14.99,Very Positive
Tangledeep,RPG,14.99,Very Positive
Jupiter Hell,Indie,24.99,Very Positive
Jupiter Hell,RPG,24.99,Very Positive
Jupiter Hell,Strategy,24.99,Very Positive
Strategic Mind: The Pacific,Indie,29.99,Mostly Positive
Strategic Mind: The Pacific,Simulation,29.99,Mostly Positive
Strategic Mind: The Pacific,Strategy,29.99,Mostly Positive
Receiver 2,Action,10.49,Very Positive
Receiver 2,Indie,10.49,Very Positive
Receiver 2,Simulation,10.49,Very Positive
Professional Fishing,Action,0.0,Mostly Positive
Professional Fishing,Casual,0.0,Mostly Positive
Professional Fishing,Massively Multiplayer,0.0,Mostly Positive
Professional Fishing,Simulation,0.0,Mostly Positive
Professional Fishing,Sports,0.0,Mostly Positive
Professional Fishing,Free to Play,0.0,Mostly Positive
Aquarium Designer,Casual,9.99,Very Positive
Aquarium Designer,Indie,9.99,Very Positive
Aquarium Designer,Simulation,9.99,Very Positive
Field of Glory II: Medieval,Simulation,14.99,Very Positive
Field of Glory II: Medieval,Strategy,14.99,Very Positive
Bean Battles,Action,0.99,Very Positive
Bean Battles,Indie,0.99,Very Positive
King's Bounty: The Legend,RPG,3.99,Very Positive
King's Bounty: The Legend,Strategy,3.99,Very Positive
Elemental Survivors,Action,4.99,Very Positive
Elemental Survivors,Casual,4.99,Very Positive
Elemental Survivors,Indie,4.99,Very Positive
Elemental Survivors,RPG,4.99,Very Positive
Elemental Survivors,Early Access,4.99,Very Positive
FIND ALL 4: Magic,Adventure,1.99,Very Positive
FIND ALL 4: Magic,Casual,1.99,Very Positive
FIND ALL 4: Magic,Indie,1.99,Very Positive
DON'T LOOK AWAY,Action,2.99,Very Positive
DON'T LOOK AWAY,Adventure,2.99,Very Positive
DON'T LOOK AWAY,Indie,2.99,Very Positive
DON'T LOOK AWAY,Early Access,2.99,Very Positive
Garfield Kart,Racing,4.99,Very Positive
Autonauts,Casual,10.49,Very Positive
Autonauts,Indie,10.49,Very Positive
Autonauts,Simulation,10.49,Very Positive
Tribal Hunter,Action,14.99,Overwhelmingly Positive
Tribal Hunter,Casual,14.99,Overwhelmingly Positive
Tribal Hunter,Indie,14.99,Overwhelmingly Positive
Idle Catfarmia,Casual,3.44,Mostly Positive
Idle Catfarmia,Indie,3.44,Mostly Positive
Idle Catfarmia,Simulation,3.44,Mostly Positive
Galactic Mining Corp,Action,7.29,Very Positive
Galactic Mining Corp,Adventure,7.29,Very Positive
Galactic Mining Corp,Indie,7.29,Very Positive
Galactic Mining Corp,Simulation,7.29,Very Positive
First Strike,Action,11.99,Very Positive
First Strike,Indie,11.99,Very Positive
First Strike,Strategy,11.99,Very Positive
You Can Kana - Learn Japanese Hiragana & Katakana,Casual,9.99,Very Positive
The Book of Unwritten Tales,Adventure,10.49,Very Positive
Lumberhill,Action,3.7,Mostly Positive
Lumberhill,Adventure,3.7,Mostly Positive
Lumberhill,Casual,3.7,Mostly Positive
Lumberhill,Indie,3.7,Mostly Positive
Lumberhill,Simulation,3.7,Mostly Positive
Moonshine Inc.,Simulation,10.49,Mixed
Moonshine Inc.,Strategy,10.49,Mixed
Word Factori,Simulation,5.99,Very Positive
Word Factori,Strategy,5.99,Very Positive
Geometry Wars™ 3: Dimensions Evolved,Action,14.99,Very Positive
Pure Chess Grandmaster Edition,Casual,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Indie,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Simulation,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Sports,8.99,Mostly Positive
Pure Chess Grandmaster Edition,Strategy,8.99,Mostly Positive
Trine 3: The Artifacts of Power,Action,11.0,Mixed
Trine 3: The Artifacts of Power,Adventure,11.0,Mixed
Trine 3: The Artifacts of Power,Indie,11.0,Mixed
Showrunner,Indie,8.99,Mostly Positive
Showrunner,Simulation,8.99,Mostly Positive
Showrunner,Strategy,8.99,Mostly Positive
Showrunner,Early Access,8.99,Mostly Positive
Knights College,Adventure,12.49,Overwhelmingly Positive
Knights College,Casual,12.49,Overwhelmingly Positive
Knights College,Simulation,12.49,Overwhelmingly Positive
Day of Defeat,Action,2.99,Very Positive
The Fisherman - Fishing Planet,Action,14.99,Mixed
The Fisherman - Fishing Planet,Adventure,14.99,Mixed
The Fisherman - Fishing Planet,Casual,14.99,Mixed
The Fisherman - Fishing Planet,Massively Multiplayer,14.99,Mixed
The Fisherman - Fishing Planet,Simulation,14.99,Mixed
The Fisherman - Fishing Planet,Sports,14.99,Mixed
The Fisherman - Fishing Planet,Strategy,14.99,Mixed
Inout,Action,4.99,Mostly Positive
Inout,Indie,4.99,Mostly Positive
Inout,Early Access,4.99,Mostly Positive
Doom Sweeper,Casual,2.99,Mostly Positive
Doom Sweeper,Indie,2.99,Mostly Positive
Doom Sweeper,RPG,2.99,Mostly Positive
Doom Sweeper,Strategy,2.99,Mostly Positive
Doom Sweeper,Early Access,2.99,Mostly Positive
Lost Lands: Redemption Collector's Edition,Adventure,4.99,Positive
Lost Lands: Redemption Collector's Edition,Casual,4.99,Positive
Villagers and Heroes,Free to Play,0.0,Mixed
Villagers and Heroes,Indie,0.0,Mixed
Villagers and Heroes,Massively Multiplayer,0.0,Mixed
Villagers and Heroes,RPG,0.0,Mixed
Landlord's Super,Adventure,10.49,Very Positive
Landlord's Super,Indie,10.49,Very Positive
Landlord's Super,RPG,10.49,Very Positive
Landlord's Super,Simulation,10.49,Very Positive
Undead Horde,Action,16.99,Very Positive
Undead Horde,Adventure,16.99,Very Positive
Undead Horde,Indie,16.99,Very Positive
Undead Horde,RPG,16.99,Very Positive
ACRES,Casual,7.99,Very Positive
ACRES,Indie,7.99,Very Positive
ACRES,Simulation,7.99,Very Positive
ACRES,Strategy,7.99,Very Positive
ACRES,Early Access,7.99,Very Positive
PAC-MAN 256,Action,3.49,Overwhelmingly Positive
Wizardry: The Five Ordeals,Indie,18.99,Very Positive
Wizardry: The Five Ordeals,RPG,18.99,Very Positive
Omega Labyrinth Life,RPG,59.99,Mixed
Dragon's Lair,Action,5.79,Mostly Positive
Dragon's Lair,Adventure,5.79,Mostly Positive
Dragon's Lair,Casual,5.79,Mostly Positive
THE CORRIDOR,Adventure,1.49,Overwhelmingly Positive
THE CORRIDOR,Indie,1.49,Overwhelmingly Positive
Devil Daggers,Action,1.0,Overwhelmingly Positive
Devil Daggers,Indie,1.0,Overwhelmingly Positive
Fairy Biography,Indie,2.49,Mostly Positive
Viticulture Essential Edition,Casual,14.99,Mixed
Viticulture Essential Edition,Indie,14.99,Mixed
Viticulture Essential Edition,Strategy,14.99,Mixed
Hidden Cats in Rome,Casual,2.24,Very Positive
Hidden Cats in Rome,Indie,2.24,Very Positive
Typing Land,Casual,5.99,Very Positive
Born of Bread,Adventure,24.99,Mostly Positive
Born of Bread,Casual,24.99,Mostly Positive
Born of Bread,Indie,24.99,Mostly Positive
Born of Bread,RPG,24.99,Mostly Positive
They Always Run,Action,5.68,Very Positive
They Always Run,Adventure,5.68,Very Positive
A Guidebook of Babel,Adventure,14.99,Very Positive
A Guidebook of Babel,Indie,14.99,Very Positive
Zortch,Action,1.99,Overwhelmingly Positive
Zortch,Adventure,1.99,Overwhelmingly Positive
Zortch,Indie,1.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Adventure,7.99,Overwhelmingly Positive
Don't Escape: 4 Days to Survive,Indie,7.99,Overwhelmingly Positive
BLASTRONAUT,Action,18.99,Mostly Positive
BLASTRONAUT,Adventure,18.99,Mostly Positive
BLASTRONAUT,Indie,18.99,Mostly Positive
BLASTRONAUT,RPG,18.99,Mostly Positive
BLASTRONAUT,Early Access,18.99,Mostly Positive
Olympic Games Tokyo 2020 – The Official Video Game™,Casual,39.99,Mixed
Olympic Games Tokyo 2020 – The Official Video Game™,Sports,39.99,Mixed
TerraScape,Casual,12.99,Very Positive
TerraScape,Indie,12.99,Very Positive
TerraScape,Simulation,12.99,Very Positive
TerraScape,Strategy,12.99,Very Positive
TerraScape,Early Access,12.99,Very Positive
Garbage Truck Simulator,Casual,12.99,Mostly Positive
Garbage Truck Simulator,Simulation,12.99,Mostly Positive
Gabriel Knight: Sins of the Fathers 20th Anniversary Edition,Adventure,19.99,Very Positive
Slave's Sword,Adventure,1.3,Mostly Positive
Slave's Sword,Indie,1.3,Mostly Positive
Slave's Sword,RPG,1.3,Mostly Positive
TFM: The First Men,Indie,9.99,Mixed
TFM: The First Men,Simulation,9.99,Mixed
TFM: The First Men,Strategy,9.99,Mixed
TFM: The First Men,Early Access,9.99,Mixed
Disc Creatures,Adventure,7.99,Very Positive
Disc Creatures,Casual,7.99,Very Positive
Disc Creatures,Indie,7.99,Very Positive
Disc Creatures,RPG,7.99,Very Positive
Buddy Simulator 1984,Adventure,9.99,Very Positive
Buddy Simulator 1984,Casual,9.99,Very Positive
Buddy Simulator 1984,Indie,9.99,Very Positive
Buddy Simulator 1984,RPG,9.99,Very Positive
Buddy Simulator 1984,Simulation,9.99,Very Positive
Chicken Invaders Universe,Action,0.0,Very Positive
Chicken Invaders Universe,Casual,0.0,Very Positive
Chicken Invaders Universe,Indie,0.0,Very Positive
Chicken Invaders Universe,Massively Multiplayer,0.0,Very Positive
Chicken Invaders Universe,Free to Play,0.0,Very Positive
Tasty Blue,Action,7.99,Very Positive
Tasty Blue,Adventure,7.99,Very Positive
Tasty Blue,Casual,7.99,Very Positive
Tasty Blue,Indie,7.99,Very Positive
Infliction,Adventure,10.49,Very Positive
Infliction,Indie,10.49,Very Positive
Lost: Find,Casual,3.99,Very Positive
Expeditions: Viking,Indie,14.99,Very Positive
Expeditions: Viking,RPG,14.99,Very Positive
Expeditions: Viking,Strategy,14.99,Very Positive
9 Years of Shadows,Action,10.49,Very Positive
9 Years of Shadows,Adventure,10.49,Very Positive
9 Years of Shadows,Indie,10.49,Very Positive
Reassembly,Action,14.99,Very Positive
Reassembly,Indie,14.99,Very Positive
Reassembly,Strategy,14.99,Very Positive
Racine,RPG,5.79,Mostly Positive
Racine,Strategy,5.79,Mostly Positive
Fear Effect Sedna,Action,1.59,Mixed
Fear Effect Sedna,Strategy,1.59,Mixed
Beyond Sunset,Action,9.99,Very Positive
Beyond Sunset,Adventure,9.99,Very Positive
Beyond Sunset,Indie,9.99,Very Positive
Beyond Sunset,Early Access,9.99,Very Positive
The Entropy Centre,Adventure,12.49,Very Positive
Defense Grid: The Awakening,Indie,9.99,Overwhelmingly Positive
Defense Grid: The Awakening,Strategy,9.99,Overwhelmingly Positive
Deck of Ashes,Adventure,10.49,Mostly Positive
Deck of Ashes,Indie,10.49,Mostly Positive
Deck of Ashes,RPG,10.49,Mostly Positive
Deck of Ashes,Strategy,10.49,Mostly Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Action,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Adventure,19.99,Positive
Shift Quantum - A Cyber Noir Puzzle Platformer,Indie,19.99,Positive
Morels: The Hunt,Adventure,19.99,Very Positive
Morels: The Hunt,Casual,19.99,Very Positive
Morels: The Hunt,Indie,19.99,Very Positive
Morels: The Hunt,Simulation,19.99,Very Positive
Merchant of the Six Kingdoms,Adventure,14.99,Very Positive
Merchant of the Six Kingdoms,Casual,14.99,Very Positive
Merchant of the Six Kingdoms,Indie,14.99,Very Positive
Merchant of the Six Kingdoms,RPG,14.99,Very Positive
Merchant of the Six Kingdoms,Strategy,14.99,Very Positive
The Last Stand Legacy Collection,Action,5.79,Very Positive
The Last Stand Legacy Collection,Adventure,5.79,Very Positive
Boundless,Action,39.99,Mostly Positive
Boundless,Adventure,39.99,Mostly Positive
Boundless,Indie,39.99,Mostly Positive
Boundless,Massively Multiplayer,39.99,Mostly Positive
Boundless,RPG,39.99,Mostly Positive
Wet Girl,Adventure,0.44,Mostly Positive
Wet Girl,Casual,0.44,Mostly Positive
Wet Girl,Indie,0.44,Mostly Positive
Wet Girl,RPG,0.44,Mostly Positive
The Cat Lady,Adventure,5.79,Very Positive
The Cat Lady,Indie,5.79,Very Positive
City of Gangsters,Simulation,29.99,Mostly Positive
City of Gangsters,Strategy,29.99,Mostly Positive
The Crooked Man,Adventure,0.99,Very Positive
The Crooked Man,Casual,0.99,Very Positive
The Crooked Man,Indie,0.99,Very Positive
Fableverse,Casual,2.49,Mostly Positive
Fableverse,Indie,2.49,Mostly Positive
Fableverse,Strategy,2.49,Mostly Positive
Not Tonight,Adventure,10.49,Very Positive
Not Tonight,RPG,10.49,Very Positive
Not Tonight,Simulation,10.49,Very Positive
Star Sonata 2,Free to Play,0.0,Mixed
Star Sonata 2,Indie,0.0,Mixed
Star Sonata 2,Massively Multiplayer,0.0,Mixed
Men of War™,Strategy,2.99,Very Positive
Lakeview Cabin Collection,Indie,5.79,Overwhelmingly Positive
TRADER LIFE SIMULATOR 2,Indie,10.49,Mixed
TRADER LIFE SIMULATOR 2,Simulation,10.49,Mixed
Cooking Dash®,Simulation,9.99,Mostly Positive
~Azur Ring~virgin and slave's phylacteries,Action,9.99,Mixed
~Azur Ring~virgin and slave's phylacteries,Adventure,9.99,Mixed
~Azur Ring~virgin and slave's phylacteries,Indie,9.99,Mixed
~Azur Ring~virgin and slave's phylacteries,RPG,9.99,Mixed
Geneforge 1 - Mutagen,Adventure,10.49,Very Positive
Geneforge 1 - Mutagen,Indie,10.49,Very Positive
Geneforge 1 - Mutagen,RPG,10.49,Very Positive
Geneforge 1 - Mutagen,Strategy,10.49,Very Positive
Pekoe,Casual,9.29,Very Positive
Pekoe,Indie,9.29,Very Positive
Pekoe,Simulation,9.29,Very Positive
Pekoe,Early Access,9.29,Very Positive
Swords & Souls: Neverseen,Action,7.99,Very Positive
Swords & Souls: Neverseen,Adventure,7.99,Very Positive
Swords & Souls: Neverseen,Indie,7.99,Very Positive
Swords & Souls: Neverseen,RPG,7.99,Very Positive
Dreamfall Chapters,Adventure,24.99,Very Positive
Dreamfall Chapters,Indie,24.99,Very Positive
BRAIN / OUT,Action,0.0,Very Positive
BRAIN / OUT,Free to Play,0.0,Very Positive
BRAIN / OUT,Indie,0.0,Very Positive
BRAIN / OUT,Massively Multiplayer,0.0,Very Positive
The Slaverian Trucker,Simulation,11.99,Very Positive
The Slaverian Trucker,Early Access,11.99,Very Positive
Astrox Imperium,Action,14.99,Very Positive
Astrox Imperium,Adventure,14.99,Very Positive
Astrox Imperium,Indie,14.99,Very Positive
Astrox Imperium,RPG,14.99,Very Positive
Astrox Imperium,Simulation,14.99,Very Positive
Astrox Imperium,Early Access,14.99,Very Positive
Sunday Gold,Adventure,11.0,Very Positive
Sunday Gold,Indie,11.0,Very Positive
Sunday Gold,RPG,11.0,Very Positive
JUNKPUNK,Adventure,15.99,Mostly Positive
JUNKPUNK,Casual,15.99,Mostly Positive
JUNKPUNK,Indie,15.99,Mostly Positive
JUNKPUNK,Simulation,15.99,Mostly Positive
JUNKPUNK,Early Access,15.99,Mostly Positive
Spark the Electric Jester,Action,4.49,Very Positive
Q.U.B.E. 2,Action,24.99,Very Positive
Q.U.B.E. 2,Adventure,24.99,Very Positive
Q.U.B.E. 2,Indie,24.99,Very Positive
Q.U.B.E. 2,Simulation,24.99,Very Positive
Reigns: Her Majesty,Casual,1.99,Very Positive
Reigns: Her Majesty,Indie,1.99,Very Positive
Reigns: Her Majesty,Simulation,1.99,Very Positive
Pumpkin Days,Casual,24.99,Very Positive
Pumpkin Days,Indie,24.99,Very Positive
Pumpkin Days,RPG,24.99,Very Positive
Pumpkin Days,Simulation,24.99,Very Positive
SHOGUN: Total War™ - Collection,Action,5.79,Very Positive
SHOGUN: Total War™ - Collection,Strategy,5.79,Very Positive
imomushi,Action,1.99,Very Positive
imomushi,Indie,1.99,Very Positive
Dungeon Dreams 2,RPG,19.99,Very Positive
Dungeon Dreams 2,Early Access,19.99,Very Positive
Men of War: Assault Squad,Strategy,5.79,Very Positive
Apostle: Rebellion,Adventure,2.0,Very Positive
Apostle: Rebellion,Indie,2.0,Very Positive
Apostle: Rebellion,RPG,2.0,Very Positive
Russian Village Simulator,Action,2.99,Very Positive
Russian Village Simulator,Adventure,2.99,Very Positive
Russian Village Simulator,Casual,2.99,Very Positive
Russian Village Simulator,Indie,2.99,Very Positive
Russian Village Simulator,Racing,2.99,Very Positive
Russian Village Simulator,RPG,2.99,Very Positive
Russian Village Simulator,Simulation,2.99,Very Positive
Russian Village Simulator,Strategy,2.99,Very Positive
TOKOYO: The Tower of Perpetuity,Action,4.61,Very Positive
TOKOYO: The Tower of Perpetuity,Indie,4.61,Very Positive
Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,Adventure,4.49,Overwhelmingly Positive
Brigandine The Legend of Runersia,Strategy,18.99,Very Positive
Looks Good,Casual,5.99,Mostly Positive
Looks Good,Indie,5.99,Mostly Positive
Midnight Girl,Adventure,14.99,Very Positive
Midnight Girl,Casual,14.99,Very Positive
Midnight Girl,Indie,14.99,Very Positive
Star Traders: Frontiers,RPG,7.99,Very Positive
Star Traders: Frontiers,Strategy,7.99,Very Positive
Cyber Knights: Flashpoint,Indie,14.99,Very Positive
Cyber Knights: Flashpoint,RPG,14.99,Very Positive
