Name,Review,Number Of Reviews,Genre,Tags,Dev_Info,Developer,Publisher,Release_Date,link,Price
Obscure II (Obscure: The Aftermath),Mostly Positive,(11),"['Action, Adventure']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play Together']","['Action, Adventure']",Hydravision Entertainment,Mighty Rocket Studio,"25 Mar, 2008",https://store.steampowered.com/app/254480/Obscure_II_Obscure_The_Aftermath/?snr=1_7_7_7000_150_30,$9.99
Escape Memoirs: Mini Stories,Very Positive,(112),"['Adventure, Casual, Indie, Free to Play']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Captions available']","['Adventure, Casual, Indie, Free to Play']",0 Deer Soft,0 Deer Soft Partnership,"30 Sep, 2022",https://store.steampowered.com/app/2098350/Escape_Memoirs_Mini_Stories/?snr=1_7_7_7000_150_30,Free
Siege Survival: Gloria Victis,Mixed,(13),"['Adventure, Indie, RPG, Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Adventure, Indie, RPG, Simulation, Strategy']",Black Eye Games,Ravenscourt,"18 May, 2021",https://store.steampowered.com/app/1167140/Siege_Survival_Gloria_Victis/?snr=1_7_7_7000_150_30,$18.99
A Summer's End - Hong Kong 1986,Very Positive,(24),"['Casual, Indie']",['Single-player'],"['Casual, Indie']",Oracle and Bone,Oracle and Bone,"23 Apr, 2020",https://store.steampowered.com/app/1111370/A_Summers_End__Hong_Kong_1986/?snr=1_7_7_7000_150_30,$14.99
Hexworld,Very Positive,(54),"['Indie, Strategy, Early Access']",['Single-player'],"['Indie, Strategy, Early Access']",Volcanic Giraffe,Volcanic Giraffe,"5 May, 2023",https://store.steampowered.com/app/2166020/Hexworld/?snr=1_7_7_7000_150_30,$7.99
Tails Noir Preludes,Very Positive,(190),"['Adventure, Indie']","['Single-player', 'Steam Achievements']","['Adventure, Indie']",Eggnut,Raw Fury,"2 Feb, 2023",https://store.steampowered.com/app/2020030/Tails_Noir_Preludes/?snr=1_7_7_7000_150_30,$5.19
Thief Simulator,Very Positive,(562),"['Action, Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, Simulation']",Noble Muffins,PlayWay S.A.,"9 Nov, 2018",https://store.steampowered.com/app/704850/Thief_Simulator/?snr=1_7_7_7000_150_30,$10.49
SYNTHETIK: Legion Rising,Very Positive,(51),"['Action, Indie']","['Single-player', 'Online Co-op', 'Steam Trading Cards']","['Action, Indie']",Flow Fire Games,Flow Fire Games,"16 Mar, 2018",https://store.steampowered.com/app/528230/SYNTHETIK_Legion_Rising/?snr=1_7_7_7000_150_30,$10.49
Haydee,Very Positive,(22),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Includes level editor']","['Action, Indie']",Haydee Interactive,Haydee Interactive,"26 Sep, 2016",https://store.steampowered.com/app/530890/Haydee/?snr=1_7_7_7000_150_30,$7.99
SPRAWL,Very Positive,(143),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Indie']",MAETH,"Rogue Games, Inc.","23 Aug, 2023",https://store.steampowered.com/app/1549690/SPRAWL/?snr=1_7_7_7000_150_30,$7.99
Prince of Persia: The Two Thrones™,Very Positive,(29),"['Action, Adventure']",['Single-player'],"['Action, Adventure']",Ubisoft Montreal,Ubisoft,"7 Dec, 2005",https://store.steampowered.com/app/13530/Prince_of_Persia_The_Two_Thrones/?snr=1_7_7_7000_150_30,$7.99
DOOM 64,Very Positive,(73),['Action'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Action'],id Software,Bethesda Softworks,"20 Mar, 2020",https://store.steampowered.com/app/1148590/DOOM_64/?snr=1_7_7_7000_150_30,$2.99
The Good Life,Mostly Positive,(153),"['Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, RPG']",White Owls Inc.,PLAYISM,"15 Oct, 2021",https://store.steampowered.com/app/1452500/The_Good_Life/?snr=1_7_7_7000_150_31,$8.99
Hypnospace Outlaw,Very Positive,(59),['Simulation'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Simulation'],Tendershoot,No More Robots,"12 Mar, 2019",https://store.steampowered.com/app/844590/Hypnospace_Outlaw/?snr=1_7_7_7000_150_31,$10.49
Orcs Must Die! 2,Mostly Positive,(34),"['Action, Adventure, Indie, RPG, Strategy']","['Single-player', 'Online Co-op', 'LAN Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards']","['Action, Adventure, Indie, RPG, Strategy']",Robot Entertainment,Robot Entertainment,"30 Jul, 2012",https://store.steampowered.com/app/201790/Orcs_Must_Die_2/?snr=1_7_7_7000_150_31,$7.99
Zero Escape: The Nonary Games,Very Positive,(57),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Adventure'],"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","24 Mar, 2017",https://store.steampowered.com/app/477740/Zero_Escape_The_Nonary_Games/?snr=1_7_7_7000_150_31,$29.99
Graduated,Mostly Positive,(449),"['Casual, Indie, RPG, Simulation']","['Single-player', 'Steam Cloud']","['Casual, Indie, RPG, Simulation']",Love7,BD Games,"19 May, 2023",https://store.steampowered.com/app/1070260/Graduated/?snr=1_7_7_7000_150_31,$13.99
GUN™,Very Positive,(13),['Action'],['Single-player'],['Action'],Neversoft,Activision,"17 Nov, 2005",https://store.steampowered.com/app/2610/GUN/?snr=1_7_7_7000_150_31,$19.99
Silent Hunter® III,Mostly Positive,(16),['Simulation'],['Single-player'],['Simulation'],Ubisoft,Ubisoft,"15 Mar, 2005",https://store.steampowered.com/app/15210/Silent_Hunter_III/?snr=1_7_7_7000_150_31,$7.99
Crop Rotation,Very Positive,(32),"['Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, Strategy']",Sprouting Potato,Sprouting Potato,"15 Sep, 2023",https://store.steampowered.com/app/2348090/Crop_Rotation/?snr=1_7_7_7000_150_31,$5.79
Eternal Card Game,Mixed,(16),"['Casual, Massively Multiplayer, Strategy, Free to Play']","['Single-player', 'Online PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases']","['Casual, Massively Multiplayer, Strategy, Free to Play']",Dire Wolf,Dire Wolf,"16 Nov, 2018",https://store.steampowered.com/app/531640/Eternal_Card_Game/?snr=1_7_7_7000_150_31,Free
Cyber Hunter,Mixed,(67),"['Action, Free to Play, Massively Multiplayer']","['Online PvP', 'Online Co-op', 'In-App Purchases']","['Action, Free to Play, Massively Multiplayer']",NetEase Games,NetEase Games,"18 Jun, 2020",https://store.steampowered.com/app/1209040/Cyber_Hunter/?snr=1_7_7_7000_150_31,Free
Bloodroots,Very Positive,(177),"['Action, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']","['Action, Indie']",Paper Cult,Paper Cult,"12 Mar, 2021",https://store.steampowered.com/app/820540/Bloodroots/?snr=1_7_7_7000_150_31,$7.99
Drago Noka,Very Positive,(98),"['Casual, Indie, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Simulation']",GeSEI unkan (ゲ製うんかん),PLAYISM,"12 Jan, 2023",https://store.steampowered.com/app/1984790/Drago_Noka/?snr=1_7_7_7000_150_31,$7.34
Vault of the Void,Very Positive,(29),"['Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']","['Indie, Strategy']",Spider Nest Games,Spider Nest Games,"4 Oct, 2022",https://store.steampowered.com/app/1135810/Vault_of_the_Void/?snr=1_7_7_7000_150_31,$17.99
Outlanders,Very Positive,(208),"['Simulation, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Simulation, Strategy']",Pomelo Games,Pomelo Games,"7 Mar, 2023",https://store.steampowered.com/app/1766720/Outlanders/?snr=1_7_7_7000_150_31,$14.99
Fort Solis,Mixed,(52),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",['Adventure'],Fallen Leaf,Dear Villagers,"22 Aug, 2023",https://store.steampowered.com/app/1931730/Fort_Solis/?snr=1_7_7_7000_150_31,$20.99
Touhou Blooming Chaos 2,Very Positive,"(2,007)","['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",二色幽紫蝶,二色幽紫蝶,"17 Apr, 2020",https://store.steampowered.com/app/1260810/Touhou_Blooming_Chaos_2/?snr=1_7_7_7000_150_31,$5.99
The Entropy Centre,Very Positive,(40),['Adventure'],"['Single-player', 'Steam Achievements', 'Steam Cloud']",['Adventure'],Stubby Games,Playstack,"3 Nov, 2022",https://store.steampowered.com/app/1730590/The_Entropy_Centre/?snr=1_7_7_7000_150_31,$12.49
Tin Can,Very Positive,(704),"['Indie, Simulation, Strategy']","['Single-player', 'Steam Achievements']","['Indie, Simulation, Strategy']",Tin Can Studio,Tin Can Studio,"12 May, 2022",https://store.steampowered.com/app/1315980/Tin_Can/?snr=1_7_7_7000_150_31,$19.99
Thief: Deadly Shadows,Mixed,(16),['Action'],['Single-player'],['Action'],Ion Storm,Eidos Interactive Corp.,"11 Jun, 2004",https://store.steampowered.com/app/6980/Thief_Deadly_Shadows/?snr=1_7_7_7000_150_31,$0.49
Grim Legends 2: Song of the Dark Swan,Overwhelmingly Positive,(747),"['Adventure, Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual']",Artifex Mundi,Artifex Mundi,"27 Sep, 2014",https://store.steampowered.com/app/279800/Grim_Legends_2_Song_of_the_Dark_Swan/?snr=1_7_7_7000_150_31,$1.99
Instruments of Destruction,Mostly Positive,(17),"['Action, Casual, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Workshop']","['Action, Casual, Indie, Simulation, Strategy, Early Access']",Radiangames,Radiangames,"2 Mar, 2022",https://store.steampowered.com/app/1428100/Instruments_of_Destruction/?snr=1_7_7_7000_150_31,$19.99
Misty's Shining Blacksmithing,Mixed,(29),"['Adventure, RPG']","['Single-player', 'Steam Cloud']","['Adventure, RPG']",Project FW,OTAKU Plan,"14 Nov, 2023",https://store.steampowered.com/app/2007980/Mistys_Shining_Blacksmithing/?snr=1_7_7_7000_150_31,$1.96
DORAEMON STORY OF SEASONS: Friends of the Great Kingdom,Very Positive,(227),"['Casual, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Captions available', 'Steam Cloud', 'Steam Leaderboards']","['Casual, Simulation']",Marvelous Inc.,Bandai Namco Entertainment,"1 Nov, 2022",https://store.steampowered.com/app/1492730/DORAEMON_STORY_OF_SEASONS_Friends_of_the_Great_Kingdom/?snr=1_7_7_7000_150_31,$32.99
Rising Star 2,Very Positive,(447),"['Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Indie, RPG, Simulation']",Gilligames,Gilligames,"12 Aug, 2020",https://store.steampowered.com/app/1235110/Rising_Star_2/?snr=1_7_7_7000_150_31,$29.99
Eldevin,Mostly Positive,"(1,641)","['Casual, Free to Play, Indie, Massively Multiplayer, RPG']","['MMO', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']","['Casual, Free to Play, Indie, Massively Multiplayer, RPG']",Hunted Cow Games,Hunted Cow Games,"6 Nov, 2014",https://store.steampowered.com/app/298160/Eldevin/?snr=1_7_7_7000_150_31,Free
Myths of Rules,Mostly Positive,(31),"['Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Includes level editor']","['Indie, RPG']",Sugarcane Games,Sugarcane Games,"30 Aug, 2023",https://store.steampowered.com/app/2539350/Myths_of_Rules/?snr=1_7_7_7000_150_31,$2.99
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,Very Positive,(63),"['Action, Adventure']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Remote Play Together']","['Action, Adventure']",CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"25 Oct, 2013",https://store.steampowered.com/app/234670/NARUTO_SHIPPUDEN_Ultimate_Ninja_STORM_3_Full_Burst_HD/?snr=1_7_7_7000_150_31,$12.99
Summer Pockets,Very Positive,(89),"['Adventure, Casual']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Casual']",VisualArts/Key,VisualArts,"29 Jun, 2018",https://store.steampowered.com/app/897220/Summer_Pockets/?snr=1_7_7_7000_150_31,$20.99
Aces & Adventures,Very Positive,(32),"['Adventure, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, RPG, Strategy']",Triple.B.Titles,Yogscast Games,"23 Feb, 2023",https://store.steampowered.com/app/1815570/Aces__Adventures/?snr=1_7_7_7000_150_31,$10.49
Nordicandia,Mostly Positive,(497),"['Action, Indie, RPG, Free to Play, Early Access']","['Single-player', 'MMO', 'Cross-Platform Multiplayer', 'In-App Purchases']","['Action, Indie, RPG, Free to Play, Early Access']",Garden of Dreams,Garden of Dreams,"2 Sep, 2022",https://store.steampowered.com/app/1503790/Nordicandia/?snr=1_7_7_7000_150_31,Free
Last Call BBS,Very Positive,(17),"['Indie, Simulation']","['Single-player', 'Shared/Split Screen PvP', 'Steam Achievements', 'Remote Play Together']","['Indie, Simulation']",Zachtronics,Zachtronics,"3 Aug, 2022",https://store.steampowered.com/app/1511780/Last_Call_BBS/?snr=1_7_7_7000_150_31,$10.49
Crystarise,Very Positive,(175),"['Action, Indie, RPG, Early Access']","['Single-player', 'Online Co-op', 'Steam Achievements', 'Steam Cloud']","['Action, Indie, RPG, Early Access']",YUKIUSAGI Games,YUKIUSAGI Games,"28 Apr, 2023",https://store.steampowered.com/app/1748750/Crystarise/?snr=1_7_7_7000_150_31,$8.49
Might & Magic X - Legacy,Mixed,"(2,892)",['RPG'],['Single-player'],['RPG'],Ubisoft,Ubisoft,"23 Jan, 2014",https://store.steampowered.com/app/238750/Might__Magic_X__Legacy/?snr=1_7_7_7000_150_31,$23.99
Bee Island,Mixed,(31),"['Action, Casual, Indie, Simulation, Strategy']",['Single-player'],"['Action, Casual, Indie, Simulation, Strategy']",Lemma Arts,Lemma Arts,"25 Aug, 2023",https://store.steampowered.com/app/2345020/Bee_Island/?snr=1_7_7_7000_150_31,$5.00
The Dungeon Of Naheulbeuk: The Amulet Of Chaos,Very Positive,(30),"['Action, Adventure, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Action, Adventure, Indie, RPG, Strategy']",Artefacts Studio,Dear Villagers,"17 Sep, 2020",https://store.steampowered.com/app/970830/The_Dungeon_Of_Naheulbeuk_The_Amulet_Of_Chaos/?snr=1_7_7_7000_150_31,$34.99
Survivors of the Dawn,Very Positive,(11),"['Action, Casual, Indie, RPG, Early Access']","['Single-player', 'Steam Achievements']","['Action, Casual, Indie, RPG, Early Access']",indieGiant,indieGiant,"6 Nov, 2023",https://store.steampowered.com/app/2285630/Survivors_of_the_Dawn/?snr=1_7_7_7000_150_31,$3.49
9 Years of Shadows,Very Positive,(51),"['Action, Adventure, Indie']",['Single-player'],"['Action, Adventure, Indie']",Halberd Studios,Freedom Games,"27 Mar, 2023",https://store.steampowered.com/app/1402120/9_Years_of_Shadows/?snr=1_7_7_7000_150_31,$10.49
DAEMON X MACHINA,Very Positive,(17),['Action'],"['Single-player', 'Online PvP', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",['Action'],Marvelous Inc.,XSEED Games,"13 Feb, 2020",https://store.steampowered.com/app/1167450/DAEMON_X_MACHINA/?snr=1_7_7_7000_150_31,$49.99
ACRES,Mixed,(14),"['Casual, Indie, Simulation, Strategy, Early Access']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Simulation, Strategy, Early Access']",Jimi Games,Jimi Games,"17 Oct, 2023",https://store.steampowered.com/app/2460920/ACRES/?snr=1_7_7_7000_150_31,$7.99
STORY OF SEASONS: Friends of Mineral Town,Very Positive,(29),"['Casual, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet']","['Casual, RPG, Simulation']",Marvelous Inc.,XSEED Games,"14 Jul, 2020",https://store.steampowered.com/app/978780/STORY_OF_SEASONS_Friends_of_Mineral_Town/?snr=1_7_7_7000_150_31,$39.99
Chinese Parents,Very Positive,(22),"['Casual, Indie, RPG, Simulation']","['Single-player', 'Steam Achievements', 'Steam Cloud', 'Remote Play on Tablet']","['Casual, Indie, RPG, Simulation']",墨鱼玩游戏,墨鱼玩游戏,"29 Sep, 2018",https://store.steampowered.com/app/736190/Chinese_Parents/?snr=1_7_7_7000_150_31,$9.99
BlazBlue: Cross Tag Battle,Very Positive,(31),['Action'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together']",['Action'],Arc System Works,Arc System Works,"21 Nov, 2019",https://store.steampowered.com/app/702890/BlazBlue_Cross_Tag_Battle/?snr=1_7_7_7000_150_31,$19.99
The Legend of Bum-Bo,Mostly Positive,(13),"['Adventure, Indie, Strategy']","['Single-player', 'Steam Achievements']","['Adventure, Indie, Strategy']",Edmund McMillen,Edmund McMillen,"12 Nov, 2019",https://store.steampowered.com/app/1148650/The_Legend_of_BumBo/?snr=1_7_7_7000_150_31,$7.99
Shipping Manager,Mostly Negative,(43),"['Simulation, Strategy, Free to Play']","['Single-player', 'In-App Purchases', 'Profile Features Limited ']","['Simulation, Strategy, Free to Play']",Trophy Games,Trophy Games,"18 Sep, 2023",https://store.steampowered.com/app/2445660/Shipping_Manager/?snr=1_7_7_7000_150_31,Free
Model Builder,Mixed,(12),"['Casual, Simulation']","['Single-player', 'Steam Achievements']","['Casual, Simulation']",Moonlit S.A.,Green Man Gaming Publishing,"8 Feb, 2022",https://store.steampowered.com/app/1164250/Model_Builder/?snr=1_7_7_7000_150_31,$10.49
DYNASTY WARRIORS 7: Xtreme Legends Definitive Edition,Very Positive,"(1,123)",['Action'],"['Single-player', 'Shared/Split Screen Co-op', 'Steam Trading Cards', 'Remote Play Together']",['Action'],"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","6 Dec, 2018",https://store.steampowered.com/app/968790/DYNASTY_WARRIORS_7_Xtreme_Legends_Definitive_Edition/?snr=1_7_7_7000_150_31,$16.69
Zuma's Revenge!,Very Positive,(42),"['Action, Casual']","['Single-player', 'Steam Achievements', 'Stats']","['Action, Casual']","PopCap Games, Inc.","PopCap Games, Inc.","15 Sep, 2009",https://store.steampowered.com/app/3620/Zumas_Revenge/?snr=1_7_7_7000_150_31,$4.99
Squirrel Stapler,Very Positive,(72),['Action'],"['Single-player', 'Steam Achievements']",['Action'],David Szymanski,David Szymanski,"12 Sep, 2023",https://store.steampowered.com/app/2535830/Squirrel_Stapler/?snr=1_7_7_7000_150_31,$4.49
Say No! More,Very Positive,(29),"['Casual, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie']",Studio Fizbin,Thunderful Publishing,"9 Apr, 2021",https://store.steampowered.com/app/1191900/Say_No_More/?snr=1_7_7_7000_150_31,$1.99
Mech Engineer,Very Positive,(12),"['Indie, Simulation, Strategy, Early Access']",['Single-player'],"['Indie, Simulation, Strategy, Early Access']",KiberKreker,MicroProse Software,"16 Dec, 2020",https://store.steampowered.com/app/1428520/Mech_Engineer/?snr=1_7_7_7000_150_31,$7.99
Paper Bride,Very Positive,(40),"['Adventure, Casual, Indie, RPG']","['Single-player', 'Steam Achievements']","['Adventure, Casual, Indie, RPG']",HeartBeat Plus,HeartBeat Plus,"3 Dec, 2021",https://store.steampowered.com/app/1735950/Paper_Bride/?snr=1_7_7_7000_150_32,$7.99
MarZ: Tactical Base Defense,Mostly Positive,(734),"['Indie, Strategy']","['Single-player', 'Steam Achievements', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor']","['Indie, Strategy']",Giant Grey,Giant Grey,"4 Apr, 2019",https://store.steampowered.com/app/682530/MarZ_Tactical_Base_Defense/?snr=1_7_7_7000_150_32,$21.99
The Cat Lady,Very Positive,(34),"['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']","['Adventure, Indie']",Harvester Games,Screen 7,"1 Dec, 2012",https://store.steampowered.com/app/253110/The_Cat_Lady/?snr=1_7_7_7000_150_32,$1.73
WRC 7 FIA World Rally Championship,Mostly Positive,(282),['Racing'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together']",['Racing'],KT Racing,Nacon,"15 Sep, 2017",https://store.steampowered.com/app/621830/WRC_7_FIA_World_Rally_Championship/?snr=1_7_7_7000_150_32,$12.99
Tom Clancy's Splinter Cell®,Very Positive,(35),['Action'],['Single-player'],['Action'],Ubisoft,Ubisoft,"18 Feb, 2003",https://store.steampowered.com/app/13560/Tom_Clancys_Splinter_Cell/?snr=1_7_7_7000_150_32,$7.99
TRAIN CREW,Very Positive,(190),"['Simulation, Early Access']",['Single-player'],"['Simulation, Early Access']",Mizotsuki Rail / acty,Mizotsuki Rail / acty,"30 Sep, 2021",https://store.steampowered.com/app/1618290/TRAIN_CREW/?snr=1_7_7_7000_150_32,$8.99
Idle Spiral,Very Positive,(50),"['Casual, Indie, Simulation, Strategy, Free to Play']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Casual, Indie, Simulation, Strategy, Free to Play']",Archimedes Geeks,"Idle System, Inc.","30 Apr, 2022",https://store.steampowered.com/app/1827980/Idle_Spiral/?snr=1_7_7_7000_150_32,Free
The Settlers® : Heritage of Kings - History Edition,Very Positive,(591),['Strategy'],"['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Remote Play Together']",['Strategy'],Ubisoft Blue Byte,Ubisoft,"22 Jan, 2019",https://store.steampowered.com/app/965300/The_Settlers__Heritage_of_Kings__History_Edition/?snr=1_7_7_7000_150_32,$9.59
Internet Cafe Simulator,Very Positive,(77),"['Adventure, Indie, Simulation']","['Single-player', 'Steam Achievements']","['Adventure, Indie, Simulation']",Cheesecake Dev,Cheesecake Dev,"25 Oct, 2019",https://store.steampowered.com/app/1136160/Internet_Cafe_Simulator/?snr=1_7_7_7000_150_32,$5.79
Twilight Struggle,Very Positive,(15),"['Simulation, Strategy']","['Single-player', 'Online PvP', 'Shared/Split Screen PvP', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Stats', 'Steam Turn Notifications']","['Simulation, Strategy']","Playdek, Inc.","Playdek, Inc.","13 Apr, 2016",https://store.steampowered.com/app/406290/Twilight_Struggle/?snr=1_7_7_7000_150_32,$9.99
Sid Meier's Railroads!,Mostly Positive,(17),['Strategy'],['Single-player'],['Strategy'],Firaxis Games,2K,"16 Oct, 2006",https://store.steampowered.com/app/7600/Sid_Meiers_Railroads/?snr=1_7_7_7000_150_32,$9.99
Lust from Beyond: M Edition,Mostly Positive,(110),"['Action, Adventure, Indie']","['Single-player', 'Steam Achievements']","['Action, Adventure, Indie']",Movie Games Lunarium,Movie Games S.A.,"10 Feb, 2022",https://store.steampowered.com/app/1641890/Lust_from_Beyond_M_Edition/?snr=1_7_7_7000_150_32,$17.99
Wanba Warriors,Very Positive,(14),"['Action, Indie']","['Single-player', 'Online PvP', 'LAN PvP', 'Shared/Split Screen PvP', 'Steam Trading Cards', 'Remote Play Together']","['Action, Indie']",Wanba Studio,Wanba Studio,"26 Mar, 2020",https://store.steampowered.com/app/1021770/_Wanba_Warriors/?snr=1_7_7_7000_150_32,$2.99
Hmmsim Metro,Very Positive,(27),"['Indie, Simulation, Early Access']",['Single-player'],"['Indie, Simulation, Early Access']",Jeminie Interactive,Jeminie Interactive,"25 Jun, 2021",https://store.steampowered.com/app/1591420/Hmmsim_Metro/?snr=1_7_7_7000_150_32,$11.99
NITE Team 4 - Military Hacking Division,Very Positive,(918),"['Adventure, Indie, Simulation, Strategy']","['Single-player', 'Online Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards']","['Adventure, Indie, Simulation, Strategy']",Alice & Smith,Alice & Smith,"27 Feb, 2019",https://store.steampowered.com/app/544390/NITE_Team_4__Military_Hacking_Division/?snr=1_7_7_7000_150_32,$19.99
Natural Selection 2,Very Positive,(16),"['Action, Indie, Strategy']","['Online PvP', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Valve Anti-Cheat enabled', 'Includes level editor']","['Action, Indie, Strategy']",Unknown Worlds Entertainment,Unknown Worlds Entertainment,"31 Oct, 2012",https://store.steampowered.com/app/4920/Natural_Selection_2/?snr=1_7_7_7000_150_32,$2.99
Goobies,Very Positive,(51),"['Action, Casual, Indie, RPG, Strategy']","['Single-player', 'Steam Achievements']","['Action, Casual, Indie, RPG, Strategy']",Knifes,Knifes,"14 Jul, 2023",https://store.steampowered.com/app/2294130/Goobies/?snr=1_7_7_7000_150_32,$5.99
ZeroRanger,Very Positive,(19),"['Action, Indie']","['Single-player', 'Shared/Split Screen Co-op', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play Together']","['Action, Indie']",System Erasure,System Erasure,"28 Sep, 2018",https://store.steampowered.com/app/809020/ZeroRanger/?snr=1_7_7_7000_150_32,$6.59
Shining Song Starnova,Very Positive,(301),['Casual'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",['Casual'],Love in Space,Sekai Project,"13 Sep, 2018",https://store.steampowered.com/app/675240/Shining_Song_Starnova/?snr=1_7_7_7000_150_32,$2.99
Jigsaw Puzzle Dreams,Very Positive,(32),"['Casual, Indie, Free to Play']","['Single-player', 'Online Co-op', 'Steam Workshop', 'Steam Cloud']","['Casual, Indie, Free to Play']",That's Nice Games,That's Nice Games,"2 Dec, 2021",https://store.steampowered.com/app/1653970/Jigsaw_Puzzle_Dreams/?snr=1_7_7_7000_150_32,Free
Bleak Faith: Forsaken,Very Positive,(26),"['Action, Adventure, Indie, RPG']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Action, Adventure, Indie, RPG']",Archangel Studios,Archangel Studios,"10 Mar, 2023",https://store.steampowered.com/app/1173220/Bleak_Faith_Forsaken/?snr=1_7_7_7000_150_32,$29.99
Knights College,Very Positive,(21),"['Adventure, Casual, Simulation']","['Single-player', 'Steam Achievements', 'Remote Play on Phone', 'Remote Play on Tablet']","['Adventure, Casual, Simulation']",KAIJYU-09,KAIJYU-09,"15 Jan, 2021",https://store.steampowered.com/app/1510030/Knights_College/?snr=1_7_7_7000_150_32,$12.49
Minute of Islands,Very Positive,(10),"['Adventure, Indie']","['Single-player', 'Steam Achievements', 'Steam Cloud']","['Adventure, Indie']",Studio Fizbin,Assemble Entertainment,"14 Jun, 2021",https://store.steampowered.com/app/1049710/Minute_of_Islands/?snr=1_7_7_7000_150_32,$2.09
